id_cliente,campaña,tipo_campaña,mes,año,respuesta_real,respuesta_predicha,probabilidad_compra,respuesta_real_texto,respuesta_predicha_texto,resultado_clasificacion
10137,Black Friday,Digital,Noviembre,2025,0,0,0.301431,No compró,No comprará,Verdadero negativo
10137,Campaña Escolar,Escolar,Febrero,2025,0,0,0.363764,No compró,No comprará,Verdadero negativo
10137,Campaña Escolar,Escolar,Marzo,2025,0,0,0.473631,No compró,No comprará,Verdadero negativo
10137,Cyber Wow Abril,Digital,Abril,2025,0,0,0.192623,No compró,No comprará,Verdadero negativo
10137,Cyber Wow Julio,Digital,Julio,2025,0,0,0.275397,No compró,No comprará,Verdadero negativo
10137,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.217843,No compró,No comprará,Verdadero negativo
10137,Día de la Madre,Familiar,Mayo,2025,0,0,0.294393,No compró,No comprará,Verdadero negativo
10137,Día del Padre,Familiar,Junio,2025,0,0,0.245757,No compró,No comprará,Verdadero negativo
10137,Fiestas Patrias,Festiva,Julio,2025,0,0,0.442566,No compró,No comprará,Verdadero negativo
10137,Navidad,Festiva,Diciembre,2025,0,1,0.688866,No compró,Comprará,Falso positivo
10138,Black Friday,Digital,Noviembre,2025,0,0,0.348214,No compró,No comprará,Verdadero negativo
10138,Campaña Escolar,Escolar,Febrero,2025,0,0,0.300405,No compró,No comprará,Verdadero negativo
10138,Campaña Escolar,Escolar,Marzo,2025,0,0,0.39965,No compró,No comprará,Verdadero negativo
10138,Cyber Wow Abril,Digital,Abril,2025,0,0,0.182232,No compró,No comprará,Verdadero negativo
10138,Cyber Wow Julio,Digital,Julio,2025,1,0,0.250176,Compró,No comprará,Falso negativo
10138,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.20602,No compró,No comprará,Verdadero negativo
10138,Día de la Madre,Familiar,Mayo,2025,0,0,0.272446,No compró,No comprará,Verdadero negativo
10138,Día del Padre,Familiar,Junio,2025,1,0,0.230494,Compró,No comprará,Falso negativo
10138,Fiestas Patrias,Festiva,Julio,2025,1,0,0.419369,Compró,No comprará,Falso negativo
10138,Navidad,Festiva,Diciembre,2025,1,1,0.680181,Compró,Comprará,Verdadero positivo
10139,Black Friday,Digital,Noviembre,2025,1,0,0.409248,Compró,No comprará,Falso negativo
10139,Campaña Escolar,Escolar,Febrero,2025,1,0,0.395192,Compró,No comprará,Falso negativo
10139,Campaña Escolar,Escolar,Marzo,2025,0,0,0.396176,No compró,No comprará,Verdadero negativo
10139,Cyber Wow Abril,Digital,Abril,2025,0,0,0.202464,No compró,No comprará,Verdadero negativo
10139,Cyber Wow Julio,Digital,Julio,2025,0,0,0.211633,No compró,No comprará,Verdadero negativo
10139,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.272438,No compró,No comprará,Verdadero negativo
10139,Día de la Madre,Familiar,Mayo,2025,1,0,0.335134,Compró,No comprará,Falso negativo
10139,Día del Padre,Familiar,Junio,2025,0,0,0.284321,No compró,No comprará,Verdadero negativo
10139,Fiestas Patrias,Festiva,Julio,2025,1,0,0.4374,Compró,No comprará,Falso negativo
10139,Navidad,Festiva,Diciembre,2025,1,1,0.67477,Compró,Comprará,Verdadero positivo
10140,Black Friday,Digital,Noviembre,2025,1,0,0.38215,Compró,No comprará,Falso negativo
10140,Campaña Escolar,Escolar,Febrero,2025,0,0,0.373621,No compró,No comprará,Verdadero negativo
10140,Campaña Escolar,Escolar,Marzo,2025,0,0,0.440797,No compró,No comprará,Verdadero negativo
10140,Cyber Wow Abril,Digital,Abril,2025,0,0,0.169527,No compró,No comprará,Verdadero negativo
10140,Cyber Wow Julio,Digital,Julio,2025,0,0,0.237685,No compró,No comprará,Verdadero negativo
10140,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.234329,No compró,No comprará,Verdadero negativo
10140,Día de la Madre,Familiar,Mayo,2025,0,0,0.313647,No compró,No comprará,Verdadero negativo
10140,Día del Padre,Familiar,Junio,2025,0,0,0.264673,No compró,No comprará,Verdadero negativo
10140,Fiestas Patrias,Festiva,Julio,2025,1,0,0.443209,Compró,No comprará,Falso negativo
10140,Navidad,Festiva,Diciembre,2025,1,1,0.709552,Compró,Comprará,Verdadero positivo
10141,Black Friday,Digital,Noviembre,2025,0,0,0.289812,No compró,No comprará,Verdadero negativo
10141,Campaña Escolar,Escolar,Febrero,2025,0,0,0.337448,No compró,No comprará,Verdadero negativo
10141,Campaña Escolar,Escolar,Marzo,2025,0,0,0.422028,No compró,No comprará,Verdadero negativo
10141,Cyber Wow Abril,Digital,Abril,2025,0,0,0.17567,No compró,No comprará,Verdadero negativo
10141,Cyber Wow Julio,Digital,Julio,2025,0,0,0.276058,No compró,No comprará,Verdadero negativo
10141,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.218592,No compró,No comprará,Verdadero negativo
10141,Día de la Madre,Familiar,Mayo,2025,0,0,0.288972,No compró,No comprará,Verdadero negativo
10141,Día del Padre,Familiar,Junio,2025,0,0,0.276334,No compró,No comprará,Verdadero negativo
10141,Fiestas Patrias,Festiva,Julio,2025,0,0,0.39079,No compró,No comprará,Verdadero negativo
10141,Navidad,Festiva,Diciembre,2025,0,1,0.625297,No compró,Comprará,Falso positivo
10142,Black Friday,Digital,Noviembre,2025,0,0,0.240659,No compró,No comprará,Verdadero negativo
10142,Campaña Escolar,Escolar,Febrero,2025,0,0,0.25498,No compró,No comprará,Verdadero negativo
10142,Campaña Escolar,Escolar,Marzo,2025,1,0,0.266611,Compró,No comprará,Falso negativo
10142,Cyber Wow Abril,Digital,Abril,2025,0,0,0.191457,No compró,No comprará,Verdadero negativo
10142,Cyber Wow Julio,Digital,Julio,2025,0,0,0.189053,No compró,No comprará,Verdadero negativo
10142,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.189697,No compró,No comprará,Verdadero negativo
10142,Día de la Madre,Familiar,Mayo,2025,0,0,0.23924,No compró,No comprará,Verdadero negativo
10142,Día del Padre,Familiar,Junio,2025,0,0,0.173905,No compró,No comprará,Verdadero negativo
10142,Fiestas Patrias,Festiva,Julio,2025,0,0,0.379113,No compró,No comprará,Verdadero negativo
10142,Navidad,Festiva,Diciembre,2025,0,1,0.550324,No compró,Comprará,Falso positivo
10143,Black Friday,Digital,Noviembre,2025,0,0,0.275107,No compró,No comprará,Verdadero negativo
10143,Campaña Escolar,Escolar,Febrero,2025,1,0,0.374206,Compró,No comprará,Falso negativo
10143,Campaña Escolar,Escolar,Marzo,2025,0,0,0.373168,No compró,No comprará,Verdadero negativo
10143,Cyber Wow Abril,Digital,Abril,2025,0,0,0.143176,No compró,No comprará,Verdadero negativo
10143,Cyber Wow Julio,Digital,Julio,2025,0,0,0.249887,No compró,No comprará,Verdadero negativo
10143,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.257472,No compró,No comprará,Verdadero negativo
10143,Día de la Madre,Familiar,Mayo,2025,0,0,0.335878,No compró,No comprará,Verdadero negativo
10143,Día del Padre,Familiar,Junio,2025,0,0,0.289413,No compró,No comprará,Verdadero negativo
10143,Fiestas Patrias,Festiva,Julio,2025,0,0,0.47141,No compró,No comprará,Verdadero negativo
10143,Navidad,Festiva,Diciembre,2025,0,1,0.724442,No compró,Comprará,Falso positivo
10144,Black Friday,Digital,Noviembre,2025,0,0,0.372227,No compró,No comprará,Verdadero negativo
10144,Campaña Escolar,Escolar,Febrero,2025,0,0,0.281518,No compró,No comprará,Verdadero negativo
10144,Campaña Escolar,Escolar,Marzo,2025,0,0,0.343555,No compró,No comprará,Verdadero negativo
10144,Cyber Wow Abril,Digital,Abril,2025,0,0,0.178363,No compró,No comprará,Verdadero negativo
10144,Cyber Wow Julio,Digital,Julio,2025,0,0,0.228349,No compró,No comprará,Verdadero negativo
10144,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.232769,No compró,No comprará,Verdadero negativo
10144,Día de la Madre,Familiar,Mayo,2025,1,0,0.305176,Compró,No comprará,Falso negativo
10144,Día del Padre,Familiar,Junio,2025,0,0,0.336531,No compró,No comprará,Verdadero negativo
10144,Fiestas Patrias,Festiva,Julio,2025,0,0,0.379987,No compró,No comprará,Verdadero negativo
10144,Navidad,Festiva,Diciembre,2025,1,1,0.740699,Compró,Comprará,Verdadero positivo
10145,Black Friday,Digital,Noviembre,2025,0,0,0.170018,No compró,No comprará,Verdadero negativo
10145,Campaña Escolar,Escolar,Febrero,2025,0,0,0.30253,No compró,No comprará,Verdadero negativo
10145,Campaña Escolar,Escolar,Marzo,2025,0,0,0.325595,No compró,No comprará,Verdadero negativo
10145,Cyber Wow Abril,Digital,Abril,2025,0,0,0.121987,No compró,No comprará,Verdadero negativo
10145,Cyber Wow Julio,Digital,Julio,2025,0,0,0.197513,No compró,No comprará,Verdadero negativo
10145,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.132357,No compró,No comprará,Verdadero negativo
10145,Día de la Madre,Familiar,Mayo,2025,0,0,0.206966,No compró,No comprará,Verdadero negativo
10145,Día del Padre,Familiar,Junio,2025,0,0,0.19246,No compró,No comprará,Verdadero negativo
10145,Fiestas Patrias,Festiva,Julio,2025,0,0,0.322905,No compró,No comprará,Verdadero negativo
10145,Navidad,Festiva,Diciembre,2025,0,1,0.549255,No compró,Comprará,Falso positivo
10146,Black Friday,Digital,Noviembre,2025,0,0,0.319551,No compró,No comprará,Verdadero negativo
10146,Campaña Escolar,Escolar,Febrero,2025,1,0,0.336141,Compró,No comprará,Falso negativo
10146,Campaña Escolar,Escolar,Marzo,2025,0,0,0.359095,No compró,No comprará,Verdadero negativo
10146,Cyber Wow Abril,Digital,Abril,2025,0,0,0.182325,No compró,No comprará,Verdadero negativo
10146,Cyber Wow Julio,Digital,Julio,2025,0,0,0.274069,No compró,No comprará,Verdadero negativo
10146,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.240262,No compró,No comprará,Verdadero negativo
10146,Día de la Madre,Familiar,Mayo,2025,0,0,0.304464,No compró,No comprará,Verdadero negativo
10146,Día del Padre,Familiar,Junio,2025,0,0,0.265982,No compró,No comprará,Verdadero negativo
10146,Fiestas Patrias,Festiva,Julio,2025,1,0,0.458817,Compró,No comprará,Falso negativo
10146,Navidad,Festiva,Diciembre,2025,0,1,0.72805,No compró,Comprará,Falso positivo
10147,Black Friday,Digital,Noviembre,2025,0,0,0.346431,No compró,No comprará,Verdadero negativo
10147,Campaña Escolar,Escolar,Febrero,2025,0,0,0.231671,No compró,No comprará,Verdadero negativo
10147,Campaña Escolar,Escolar,Marzo,2025,1,0,0.289673,Compró,No comprará,Falso negativo
10147,Cyber Wow Abril,Digital,Abril,2025,0,0,0.194572,No compró,No comprará,Verdadero negativo
10147,Cyber Wow Julio,Digital,Julio,2025,0,0,0.265793,No compró,No comprará,Verdadero negativo
10147,Cyber Wow Noviembre,Digital,Noviembre,2025,1,0,0.270187,Compró,No comprará,Falso negativo
10147,Día de la Madre,Familiar,Mayo,2025,1,0,0.254361,Compró,No comprará,Falso negativo
10147,Día del Padre,Familiar,Junio,2025,0,0,0.24796,No compró,No comprará,Verdadero negativo
10147,Fiestas Patrias,Festiva,Julio,2025,0,0,0.434565,No compró,No comprará,Verdadero negativo
10147,Navidad,Festiva,Diciembre,2025,0,1,0.708865,No compró,Comprará,Falso positivo
10148,Black Friday,Digital,Noviembre,2025,1,0,0.276814,Compró,No comprará,Falso negativo
10148,Campaña Escolar,Escolar,Febrero,2025,0,0,0.271392,No compró,No comprará,Verdadero negativo
10148,Campaña Escolar,Escolar,Marzo,2025,0,0,0.328809,No compró,No comprará,Verdadero negativo
10148,Cyber Wow Abril,Digital,Abril,2025,0,0,0.152593,No compró,No comprará,Verdadero negativo
10148,Cyber Wow Julio,Digital,Julio,2025,0,0,0.16245,No compró,No comprará,Verdadero negativo
10148,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.168606,No compró,No comprará,Verdadero negativo
10148,Día de la Madre,Familiar,Mayo,2025,0,0,0.202807,No compró,No comprará,Verdadero negativo
10148,Día del Padre,Familiar,Junio,2025,0,0,0.200549,No compró,No comprará,Verdadero negativo
10148,Fiestas Patrias,Festiva,Julio,2025,0,0,0.330293,No compró,No comprará,Verdadero negativo
10148,Navidad,Festiva,Diciembre,2025,1,1,0.668471,Compró,Comprará,Verdadero positivo
10149,Black Friday,Digital,Noviembre,2025,0,0,0.25482,No compró,No comprará,Verdadero negativo
10149,Campaña Escolar,Escolar,Febrero,2025,0,0,0.253077,No compró,No comprará,Verdadero negativo
10149,Campaña Escolar,Escolar,Marzo,2025,0,0,0.284565,No compró,No comprará,Verdadero negativo
10149,Cyber Wow Abril,Digital,Abril,2025,0,0,0.124952,No compró,No comprará,Verdadero negativo
10149,Cyber Wow Julio,Digital,Julio,2025,0,0,0.179197,No compró,No comprará,Verdadero negativo
10149,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.166608,No compró,No comprará,Verdadero negativo
10149,Día de la Madre,Familiar,Mayo,2025,0,0,0.186189,No compró,No comprará,Verdadero negativo
10149,Día del Padre,Familiar,Junio,2025,0,0,0.153802,No compró,No comprará,Verdadero negativo
10149,Fiestas Patrias,Festiva,Julio,2025,1,0,0.285374,Compró,No comprará,Falso negativo
10149,Navidad,Festiva,Diciembre,2025,0,1,0.607242,No compró,Comprará,Falso positivo
10150,Black Friday,Digital,Noviembre,2025,0,0,0.24708,No compró,No comprará,Verdadero negativo
10150,Campaña Escolar,Escolar,Febrero,2025,0,0,0.255009,No compró,No comprará,Verdadero negativo
10150,Campaña Escolar,Escolar,Marzo,2025,1,0,0.348662,Compró,No comprará,Falso negativo
10150,Cyber Wow Abril,Digital,Abril,2025,0,0,0.206172,No compró,No comprará,Verdadero negativo
10150,Cyber Wow Julio,Digital,Julio,2025,0,0,0.231263,No compró,No comprará,Verdadero negativo
10150,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.204572,No compró,No comprará,Verdadero negativo
10150,Día de la Madre,Familiar,Mayo,2025,0,0,0.246469,No compró,No comprará,Verdadero negativo
10150,Día del Padre,Familiar,Junio,2025,0,0,0.246393,No compró,No comprará,Verdadero negativo
10150,Fiestas Patrias,Festiva,Julio,2025,0,0,0.387954,No compró,No comprará,Verdadero negativo
10150,Navidad,Festiva,Diciembre,2025,0,1,0.644806,No compró,Comprará,Falso positivo
10151,Black Friday,Digital,Noviembre,2025,0,0,0.214438,No compró,No comprará,Verdadero negativo
10151,Campaña Escolar,Escolar,Febrero,2025,0,0,0.301181,No compró,No comprará,Verdadero negativo
10151,Campaña Escolar,Escolar,Marzo,2025,0,0,0.372563,No compró,No comprará,Verdadero negativo
10151,Cyber Wow Abril,Digital,Abril,2025,0,0,0.146616,No compró,No comprará,Verdadero negativo
10151,Cyber Wow Julio,Digital,Julio,2025,0,0,0.232272,No compró,No comprará,Verdadero negativo
10151,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.174869,No compró,No comprará,Verdadero negativo
10151,Día de la Madre,Familiar,Mayo,2025,0,0,0.269062,No compró,No comprará,Verdadero negativo
10151,Día del Padre,Familiar,Junio,2025,0,0,0.229097,No compró,No comprará,Verdadero negativo
10151,Fiestas Patrias,Festiva,Julio,2025,0,0,0.449326,No compró,No comprará,Verdadero negativo
10151,Navidad,Festiva,Diciembre,2025,0,1,0.556099,No compró,Comprará,Falso positivo
10152,Black Friday,Digital,Noviembre,2025,0,0,0.300093,No compró,No comprará,Verdadero negativo
10152,Campaña Escolar,Escolar,Febrero,2025,0,0,0.396871,No compró,No comprará,Verdadero negativo
10152,Campaña Escolar,Escolar,Marzo,2025,0,0,0.392123,No compró,No comprará,Verdadero negativo
10152,Cyber Wow Abril,Digital,Abril,2025,0,0,0.219074,No compró,No comprará,Verdadero negativo
10152,Cyber Wow Julio,Digital,Julio,2025,1,0,0.303658,Compró,No comprará,Falso negativo
10152,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.193231,No compró,No comprará,Verdadero negativo
10152,Día de la Madre,Familiar,Mayo,2025,0,0,0.275758,No compró,No comprará,Verdadero negativo
10152,Día del Padre,Familiar,Junio,2025,0,0,0.23079,No compró,No comprará,Verdadero negativo
10152,Fiestas Patrias,Festiva,Julio,2025,0,0,0.422866,No compró,No comprará,Verdadero negativo
10152,Navidad,Festiva,Diciembre,2025,1,1,0.741083,Compró,Comprará,Verdadero positivo
10153,Black Friday,Digital,Noviembre,2025,0,0,0.169885,No compró,No comprará,Verdadero negativo
10153,Campaña Escolar,Escolar,Febrero,2025,0,0,0.264047,No compró,No comprará,Verdadero negativo
10153,Campaña Escolar,Escolar,Marzo,2025,0,0,0.295244,No compró,No comprará,Verdadero negativo
10153,Cyber Wow Abril,Digital,Abril,2025,0,0,0.14024,No compró,No comprará,Verdadero negativo
10153,Cyber Wow Julio,Digital,Julio,2025,0,0,0.183792,No compró,No comprará,Verdadero negativo
10153,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.111413,No compró,No comprará,Verdadero negativo
10153,Día de la Madre,Familiar,Mayo,2025,0,0,0.194881,No compró,No comprará,Verdadero negativo
10153,Día del Padre,Familiar,Junio,2025,0,0,0.20063,No compró,No comprará,Verdadero negativo
10153,Fiestas Patrias,Festiva,Julio,2025,0,0,0.323076,No compró,No comprará,Verdadero negativo
10153,Navidad,Festiva,Diciembre,2025,0,1,0.568329,No compró,Comprará,Falso positivo
10154,Black Friday,Digital,Noviembre,2025,0,0,0.336741,No compró,No comprará,Verdadero negativo
10154,Campaña Escolar,Escolar,Febrero,2025,0,0,0.374484,No compró,No comprará,Verdadero negativo
10154,Campaña Escolar,Escolar,Marzo,2025,0,0,0.419182,No compró,No comprará,Verdadero negativo
10154,Cyber Wow Abril,Digital,Abril,2025,0,0,0.236589,No compró,No comprará,Verdadero negativo
10154,Cyber Wow Julio,Digital,Julio,2025,0,0,0.236985,No compró,No comprará,Verdadero negativo
10154,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.224729,No compró,No comprará,Verdadero negativo
10154,Día de la Madre,Familiar,Mayo,2025,1,0,0.329874,Compró,No comprará,Falso negativo
10154,Día del Padre,Familiar,Junio,2025,0,0,0.300987,No compró,No comprará,Verdadero negativo
10154,Fiestas Patrias,Festiva,Julio,2025,1,0,0.410855,Compró,No comprará,Falso negativo
10154,Navidad,Festiva,Diciembre,2025,0,1,0.66927,No compró,Comprará,Falso positivo
10155,Black Friday,Digital,Noviembre,2025,1,0,0.27461,Compró,No comprará,Falso negativo
10155,Campaña Escolar,Escolar,Febrero,2025,0,0,0.364118,No compró,No comprará,Verdadero negativo
10155,Campaña Escolar,Escolar,Marzo,2025,0,0,0.307324,No compró,No comprará,Verdadero negativo
10155,Cyber Wow Abril,Digital,Abril,2025,1,0,0.140597,Compró,No comprará,Falso negativo
10155,Cyber Wow Julio,Digital,Julio,2025,0,0,0.304898,No compró,No comprará,Verdadero negativo
10155,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.270335,No compró,No comprará,Verdadero negativo
10155,Día de la Madre,Familiar,Mayo,2025,0,0,0.332583,No compró,No comprará,Verdadero negativo
10155,Día del Padre,Familiar,Junio,2025,0,0,0.287433,No compró,No comprará,Verdadero negativo
10155,Fiestas Patrias,Festiva,Julio,2025,0,1,0.519544,No compró,Comprará,Falso positivo
10155,Navidad,Festiva,Diciembre,2025,0,1,0.715152,No compró,Comprará,Falso positivo
10156,Black Friday,Digital,Noviembre,2025,0,0,0.331015,No compró,No comprará,Verdadero negativo
10156,Campaña Escolar,Escolar,Febrero,2025,0,0,0.292987,No compró,No comprará,Verdadero negativo
10156,Campaña Escolar,Escolar,Marzo,2025,0,0,0.333438,No compró,No comprará,Verdadero negativo
10156,Cyber Wow Abril,Digital,Abril,2025,0,0,0.160683,No compró,No comprará,Verdadero negativo
10156,Cyber Wow Julio,Digital,Julio,2025,0,0,0.260222,No compró,No comprará,Verdadero negativo
10156,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.250225,No compró,No comprará,Verdadero negativo
10156,Día de la Madre,Familiar,Mayo,2025,0,0,0.236912,No compró,No comprará,Verdadero negativo
10156,Día del Padre,Familiar,Junio,2025,0,0,0.25041,No compró,No comprará,Verdadero negativo
10156,Fiestas Patrias,Festiva,Julio,2025,1,0,0.356843,Compró,No comprará,Falso negativo
10156,Navidad,Festiva,Diciembre,2025,1,1,0.70835,Compró,Comprará,Verdadero positivo
10157,Black Friday,Digital,Noviembre,2025,0,0,0.191518,No compró,No comprará,Verdadero negativo
10157,Campaña Escolar,Escolar,Febrero,2025,0,0,0.313287,No compró,No comprará,Verdadero negativo
10157,Campaña Escolar,Escolar,Marzo,2025,0,0,0.351642,No compró,No comprará,Verdadero negativo
10157,Cyber Wow Abril,Digital,Abril,2025,0,0,0.157267,No compró,No comprará,Verdadero negativo
10157,Cyber Wow Julio,Digital,Julio,2025,0,0,0.154475,No compró,No comprará,Verdadero negativo
10157,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.113638,No compró,No comprará,Verdadero negativo
10157,Día de la Madre,Familiar,Mayo,2025,0,0,0.235745,No compró,No comprará,Verdadero negativo
10157,Día del Padre,Familiar,Junio,2025,0,0,0.215332,No compró,No comprará,Verdadero negativo
10157,Fiestas Patrias,Festiva,Julio,2025,0,0,0.337015,No compró,No comprará,Verdadero negativo
10157,Navidad,Festiva,Diciembre,2025,0,1,0.513082,No compró,Comprará,Falso positivo
10158,Black Friday,Digital,Noviembre,2025,1,0,0.390755,Compró,No comprará,Falso negativo
10158,Campaña Escolar,Escolar,Febrero,2025,1,0,0.348315,Compró,No comprará,Falso negativo
10158,Campaña Escolar,Escolar,Marzo,2025,1,0,0.456363,Compró,No comprará,Falso negativo
10158,Cyber Wow Abril,Digital,Abril,2025,1,0,0.249008,Compró,No comprará,Falso negativo
10158,Cyber Wow Julio,Digital,Julio,2025,0,0,0.290785,No compró,No comprará,Verdadero negativo
10158,Cyber Wow Noviembre,Digital,Noviembre,2025,1,0,0.229472,Compró,No comprará,Falso negativo
10158,Día de la Madre,Familiar,Mayo,2025,0,0,0.297094,No compró,No comprará,Verdadero negativo
10158,Día del Padre,Familiar,Junio,2025,0,0,0.270932,No compró,No comprará,Verdadero negativo
10158,Fiestas Patrias,Festiva,Julio,2025,0,0,0.430053,No compró,No comprará,Verdadero negativo
10158,Navidad,Festiva,Diciembre,2025,1,1,0.748939,Compró,Comprará,Verdadero positivo
10159,Black Friday,Digital,Noviembre,2025,0,0,0.163691,No compró,No comprará,Verdadero negativo
10159,Campaña Escolar,Escolar,Febrero,2025,0,0,0.303038,No compró,No comprará,Verdadero negativo
10159,Campaña Escolar,Escolar,Marzo,2025,0,0,0.175279,No compró,No comprará,Verdadero negativo
10159,Cyber Wow Abril,Digital,Abril,2025,0,0,0.076459,No compró,No comprará,Verdadero negativo
10159,Cyber Wow Julio,Digital,Julio,2025,0,0,0.174464,No compró,No comprará,Verdadero negativo
10159,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.137634,No compró,No comprará,Verdadero negativo
10159,Día de la Madre,Familiar,Mayo,2025,0,0,0.112074,No compró,No comprará,Verdadero negativo
10159,Día del Padre,Familiar,Junio,2025,1,0,0.098785,Compró,No comprará,Falso negativo
10159,Fiestas Patrias,Festiva,Julio,2025,0,0,0.34668,No compró,No comprará,Verdadero negativo
10159,Navidad,Festiva,Diciembre,2025,0,1,0.540347,No compró,Comprará,Falso positivo
10160,Black Friday,Digital,Noviembre,2025,0,0,0.320724,No compró,No comprará,Verdadero negativo
10160,Campaña Escolar,Escolar,Febrero,2025,0,0,0.288535,No compró,No comprará,Verdadero negativo
10160,Campaña Escolar,Escolar,Marzo,2025,0,0,0.397854,No compró,No comprará,Verdadero negativo
10160,Cyber Wow Abril,Digital,Abril,2025,0,0,0.154759,No compró,No comprará,Verdadero negativo
10160,Cyber Wow Julio,Digital,Julio,2025,0,0,0.239009,No compró,No comprará,Verdadero negativo
10160,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.203095,No compró,No comprará,Verdadero negativo
10160,Día de la Madre,Familiar,Mayo,2025,0,0,0.251684,No compró,No comprará,Verdadero negativo
10160,Día del Padre,Familiar,Junio,2025,0,0,0.266442,No compró,No comprará,Verdadero negativo
10160,Fiestas Patrias,Festiva,Julio,2025,0,0,0.429722,No compró,No comprará,Verdadero negativo
10160,Navidad,Festiva,Diciembre,2025,0,1,0.657662,No compró,Comprará,Falso positivo
10161,Black Friday,Digital,Noviembre,2025,0,0,0.310283,No compró,No comprará,Verdadero negativo
10161,Campaña Escolar,Escolar,Febrero,2025,0,0,0.36033,No compró,No comprará,Verdadero negativo
10161,Campaña Escolar,Escolar,Marzo,2025,0,0,0.465381,No compró,No comprará,Verdadero negativo
10161,Cyber Wow Abril,Digital,Abril,2025,0,0,0.18948,No compró,No comprará,Verdadero negativo
10161,Cyber Wow Julio,Digital,Julio,2025,0,0,0.299149,No compró,No comprará,Verdadero negativo
10161,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.228902,No compró,No comprará,Verdadero negativo
10161,Día de la Madre,Familiar,Mayo,2025,0,0,0.304587,No compró,No comprará,Verdadero negativo
10161,Día del Padre,Familiar,Junio,2025,0,0,0.261928,No compró,No comprará,Verdadero negativo
10161,Fiestas Patrias,Festiva,Julio,2025,0,0,0.476734,No compró,No comprará,Verdadero negativo
10161,Navidad,Festiva,Diciembre,2025,0,1,0.734673,No compró,Comprará,Falso positivo
10162,Black Friday,Digital,Noviembre,2025,0,0,0.13733,No compró,No comprará,Verdadero negativo
10162,Campaña Escolar,Escolar,Febrero,2025,0,0,0.203426,No compró,No comprará,Verdadero negativo
10162,Campaña Escolar,Escolar,Marzo,2025,0,0,0.220406,No compró,No comprará,Verdadero negativo
10162,Cyber Wow Abril,Digital,Abril,2025,0,0,0.092119,No compró,No comprará,Verdadero negativo
10162,Cyber Wow Julio,Digital,Julio,2025,0,0,0.140255,No compró,No comprará,Verdadero negativo
10162,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.09759,No compró,No comprará,Verdadero negativo
10162,Día de la Madre,Familiar,Mayo,2025,0,0,0.128824,No compró,No comprará,Verdadero negativo
10162,Día del Padre,Familiar,Junio,2025,0,0,0.129518,No compró,No comprará,Verdadero negativo
10162,Fiestas Patrias,Festiva,Julio,2025,0,0,0.280808,No compró,No comprará,Verdadero negativo
10162,Navidad,Festiva,Diciembre,2025,0,0,0.401346,No compró,No comprará,Verdadero negativo
10163,Black Friday,Digital,Noviembre,2025,0,0,0.103888,No compró,No comprará,Verdadero negativo
10163,Campaña Escolar,Escolar,Febrero,2025,0,0,0.280619,No compró,No comprará,Verdadero negativo
10163,Campaña Escolar,Escolar,Marzo,2025,0,0,0.249263,No compró,No comprará,Verdadero negativo
10163,Cyber Wow Abril,Digital,Abril,2025,0,0,0.093868,No compró,No comprará,Verdadero negativo
10163,Cyber Wow Julio,Digital,Julio,2025,0,0,0.117848,No compró,No comprará,Verdadero negativo
10163,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.091987,No compró,No comprará,Verdadero negativo
10163,Día de la Madre,Familiar,Mayo,2025,0,0,0.115087,No compró,No comprará,Verdadero negativo
10163,Día del Padre,Familiar,Junio,2025,0,0,0.125106,No compró,No comprará,Verdadero negativo
10163,Fiestas Patrias,Festiva,Julio,2025,0,0,0.319525,No compró,No comprará,Verdadero negativo
10163,Navidad,Festiva,Diciembre,2025,0,0,0.398208,No compró,No comprará,Verdadero negativo
10164,Black Friday,Digital,Noviembre,2025,0,0,0.256801,No compró,No comprará,Verdadero negativo
10164,Campaña Escolar,Escolar,Febrero,2025,0,0,0.303717,No compró,No comprará,Verdadero negativo
