id_producto,id_tienda,Q,E,U,h
530,5,0.0,11.083333,0.0,1.74
530,4,0.0,8.0833333,0.0,1.91
530,3,0.0,28.083333,0.0,1.8
530,2,0.0,11.083333,0.0,2.1
530,1,0.0,15.083333,0.0,1.82
532,11,0.0,168.5,0.0,0.07
532,10,0.0,144.5,0.0,0.07
532,9,0.0,115.5,0.0,0.08
532,8,0.0,109.5,0.0,0.1
532,7,0.0,129.5,0.0,0.15
532,6,0.0,147.5,0.0,0.13
532,5,0.0,56.5,0.0,0.07
532,4,0.0,78.5,0.0,0.1
532,3,0.0,53.5,0.0,0.09
532,2,0.0,110.5,0.0,0.08
532,1,0.0,162.5,0.0,0.09
526,12,0.0,39.5,0.0,0.25
526,11,0.0,44.5,0.0,0.19
526,10,0.0,57.5,0.0,0.21
526,9,0.0,61.5,0.0,0.24
526,8,0.0,56.5,0.0,0.21
526,7,0.0,47.5,0.0,0.35
526,6,0.0,54.5,0.0,0.46
526,5,0.0,48.5,0.0,0.23
526,4,0.0,54.5,0.0,0.18
526,3,0.0,46.5,0.0,0.21
526,2,0.0,54.5,0.0,0.18
526,1,0.0,51.5,0.0,0.21
525,12,0.0,53.916667,0.0,0.05
525,11,0.0,56.916667,0.0,0.06
525,10,0.0,53.916667,0.0,0.05
525,9,0.0,47.916667,0.0,0.05
525,8,0.0,146.91667,0.0,0.05
608,12,0.0,53.833333,0.0,0.1
685,12,0.0,47.166667,0.0,0.12
685,11,0.0,116.16667,0.0,0.11
685,10,0.0,57.166667,0.0,0.1
685,9,0.0,144.16667,0.0,0.09
685,8,0.0,84.166667,0.0,0.09
685,7,0.0,95.166667,0.0,0.2
685,6,0.0,82.166667,0.0,0.19
685,5,0.0,55.166667,0.0,0.09
685,4,0.0,130.16667,0.0,0.09
685,3,0.0,94.166667,0.0,0.1
697,12,0.0,58.583333,0.0,0.05
697,11,0.0,130.58333,0.0,0.05
697,10,0.0,103.58333,0.0,0.05
697,9,0.0,121.58333,0.0,0.05
697,8,0.0,53.583333,0.0,0.06
697,7,0.0,61.583333,0.0,0.08
697,6,0.0,58.583333,0.0,0.11
697,4,0.0,50.583333,0.0,0.05
697,3,0.0,65.583333,0.0,0.06
697,2,0.0,141.58333,0.0,0.05
697,1,0.0,52.583333,0.0,0.05
696,12,0.0,87.833333,0.0,0.06
696,11,0.0,139.83333,0.0,0.04
696,10,0.0,85.833333,0.0,0.05
696,9,0.0,101.83333,0.0,0.06
697,5,0.0,124.58333,0.0,0.05
696,8,0.0,108.83333,0.0,0.05
696,7,0.0,74.833333,0.0,0.09
696,6,0.0,47.833333,0.0,0.09
696,5,0.0,45.833333,0.0,0.06
696,4,0.0,53.833333,0.0,0.04
696,3,0.0,56.833333,0.0,0.05
696,2,0.0,48.833333,0.0,0.06
696,1,0.0,65.833333,0.0,0.04
685,2,0.0,55.166667,0.0,0.11
685,1,0.0,48.166667,0.0,0.12
675,4,0.0,56.75,0.0,0.32
675,3,0.0,52.75,0.0,0.4
675,2,0.0,52.75,0.0,0.36
675,1,0.0,52.75,0.0,0.37
674,12,0.0,69.75,0.0,2.05
674,11,0.0,8.75,0.0,2.13
674,10,0.0,9.75,0.0,1.78
674,9,0.0,9.75,0.0,1.74
675,5,0.0,49.75,0.0,0.43
674,8,0.0,21.75,0.0,1.94
674,6,0.0,7.75,0.0,3.27
674,5,0.0,13.75,0.0,2.02
674,4,0.0,10.75,0.0,1.86
674,3,0.0,12.75,0.0,2.07
674,2,0.0,10.75,0.0,1.64
674,1,0.0,18.75,0.0,1.52
673,12,0.0,95.833333,0.0,0.2
673,11,0.0,46.833333,0.0,0.25
674,7,0.0,10.75,0.0,3.55
675,6,0.0,51.75,0.0,0.64
675,7,0.0,48.75,0.0,0.55
675,8,0.0,55.75,0.0,0.33
675,12,0.0,45.75,0.0,0.32
675,11,0.0,63.75,0.0,0.31
675,10,0.0,53.75,0.0,0.39
675,9,0.0,58.75,0.0,0.32
673,10,0.0,49.833333,0.0,0.26
673,9,0.0,58.833333,0.0,0.26
673,8,0.0,52.833333,0.0,0.27
673,7,0.0,56.833333,0.0,0.4
670,12,0.0,30.666667,0.0,0.05
670,11,0.0,54.666667,0.0,0.06
670,10,0.0,107.66667,0.0,0.05
670,9,0.0,83.666667,0.0,0.06
670,8,0.0,116.66667,0.0,0.06
670,7,0.0,59.666667,0.0,0.12
670,6,0.0,51.666667,0.0,0.07
670,5,0.0,52.666667,0.0,0.04
670,4,0.0,48.666667,0.0,0.04
670,3,0.0,46.666667,0.0,0.06
670,2,0.0,39.666667,0.0,0.06
670,1,0.0,80.666667,0.0,0.05
673,6,0.0,35.833333,0.0,0.51
673,5,0.0,46.833333,0.0,0.25
673,4,0.0,50.833333,0.0,0.2
673,3,0.0,48.833333,0.0,0.19
673,2,0.0,53.833333,0.0,0.23
673,1,0.0,50.833333,0.0,0.26
682,12,0.0,46.75,0.0,1.92
682,11,0.0,12.75,0.0,1.56
682,10,0.0,13.75,0.0,1.93
682,9,0.0,10.75,0.0,1.5
682,8,0.0,30.75,0.0,1.71
682,7,0.0,11.75,0.0,3.12
682,6,0.0,19.75,0.0,3.61
682,5,0.0,8.75,0.0,1.9
682,4,0.0,12.75,0.0,1.92
682,3,0.0,6.75,0.0,1.66
682,2,0.0,13.75,0.0,1.9
682,1,0.0,11.75,0.0,1.69
669,12,0.0,62.416667,0.0,0.06
717,3,0.0,4.5833333,0.0,1.81
717,2,0.0,12.583333,0.0,1.72
717,1,0.0,20.583333,0.0,1.6
717,4,0.0,5.5833333,0.0,1.55
717,5,0.0,5.5833333,0.0,1.63
717,7,0.0,12.583333,0.0,2.81
718,12,0.0,90.75,0.0,1.55
718,11,0.0,11.75,0.0,1.59
718,10,0.0,12.75,0.0,1.54
718,9,0.0,8.75,0.0,1.87
718,8,0.0,12.75,0.0,1.71
718,7,0.0,9.75,0.0,2.84
718,6,0.0,9.75,0.0,2.38
718,5,0.0,4.75,0.0,1.9
718,4,0.0,8.75,0.0,1.4
718,3,0.0,11.75,0.0,1.45
718,2,0.0,10.75,0.0,1.93
718,1,0.0,11.75,0.0,1.68
717,12,0.0,63.583333,0.0,1.64
717,11,0.0,19.583333,0.0,1.39
717,10,0.0,9.5833333,0.0,1.82
717,9,0.0,10.583333,0.0,1.6
717,8,0.0,13.583333,0.0,1.91
717,6,0.0,10.583333,0.0,2.87
723,1,0.0,12.833333,0.0,1.96
723,3,0.0,13.833333,0.0,1.89
729,12,0.0,38.916667,0.0,0.24
729,11,0.0,54.916667,0.0,0.23
729,10,0.0,53.916667,0.0,0.23
729,9,0.0,52.916667,0.0,0.25
729,8,0.0,54.916667,0.0,0.27
729,7,0.0,55.916667,0.0,0.5
729,6,0.0,45.916667,0.0,0.49
729,5,0.0,57.916667,0.0,0.21
729,4,0.0,56.916667,0.0,0.2
729,3,0.0,44.916667,0.0,0.2
729,2,0.0,55.916667,0.0,0.23
729,1,0.0,56.916667,0.0,0.26
723,12,0.0,71.833333,0.0,1.88
723,11,0.0,9.8333333,0.0,2.16
723,10,0.0,9.8333333,0.0,1.69
723,9,0.0,7.8333333,0.0,1.93
723,8,0.0,10.833333,0.0,2.18
723,7,0.0,13.833333,0.0,3.45
723,6,0.0,12.833333,0.0,3.67
723,5,0.0,17.833333,0.0,1.51
723,4,0.0,11.833333,0.0,2.14
723,2,0.0,12.833333,0.0,1.54
703,12,0.0,29.75,0.0,0.05
703,11,0.0,52.75,0.0,0.05
703,10,0.0,61.75,0.0,0.06
703,9,0.0,86.75,0.0,0.06
703,8,0.0,138.75,0.0,0.06
703,7,0.0,133.75,0.0,0.09
703,6,0.0,106.75,0.0,0.1
703,5,0.0,56.75,0.0,0.05
703,4,0.0,57.75,0.0,0.05
703,3,0.0,89.75,0.0,0.05
703,2,0.0,58.75,0.0,0.05
703,1,0.0,57.75,0.0,0.06
714,12,0.0,57.416667,0.0,0.04
714,11,0.0,135.41667,0.0,0.06
714,10,0.0,112.41667,0.0,0.05
714,9,0.0,157.41667,0.0,0.04
714,8,0.0,62.416667,0.0,0.06
714,7,0.0,60.416667,0.0,0.08
714,6,0.0,148.41667,0.0,0.07
714,5,0.0,85.416667,0.0,0.06
714,4,0.0,125.41667,0.0,0.05
714,3,0.0,80.416667,0.0,0.06
714,2,0.0,52.416667,0.0,0.06
714,1,0.0,58.416667,0.0,0.05
669,11,0.0,53.416667,0.0,0.06
669,9,0.0,123.41667,0.0,0.05
631,8,0.0,97.75,0.0,0.05
631,7,0.0,79.75,0.0,0.1
631,6,0.0,108.75,0.0,0.11
631,5,0.0,84.75,0.0,0.05
631,4,0.0,104.75,0.0,0.05
631,3,0.0,55.75,0.0,0.05
631,2,0.0,131.75,0.0,0.06
631,1,0.0,112.75,0.0,0.06
626,1,0.0,7.75,0.0,1.45
631,9,0.0,56.75,0.0,0.06
626,2,0.0,10.75,0.0,1.69
626,4,0.0,10.75,0.0,1.58
626,12,0.0,83.75,0.0,1.46
626,11,0.0,9.75,0.0,1.4
626,10,0.0,9.75,0.0,1.72
626,9,0.0,11.75,0.0,1.46
626,8,0.0,9.75,0.0,1.39
626,7,0.0,25.75,0.0,2.87
626,6,0.0,8.75,0.0,2.93
626,5,0.0,19.75,0.0,1.6
626,3,0.0,17.75,0.0,1.81
631,10,0.0,121.75,0.0,0.05
631,12,0.0,49.75,0.0,0.06
636,12,0.0,30.833333,0.0,0.4
636,11,0.0,54.833333,0.0,0.37
636,10,0.0,55.833333,0.0,0.38
636,9,0.0,55.833333,0.0,0.39
636,8,0.0,53.833333,0.0,0.34
636,6,0.0,49.833333,0.0,0.66
636,5,0.0,48.833333,0.0,0.38
636,4,0.0,55.833333,0.0,0.31
636,3,0.0,57.833333,0.0,0.37
636,2,0.0,47.833333,0.0,0.4
636,1,0.0,39.833333,0.0,0.39
636,7,0.0,57.833333,0.0,0.68
631,11,0.0,49.75,0.0,0.05
616,5,0.0,55.25,0.0,0.25
616,4,0.0,55.25,0.0,0.21
616,3,0.0,47.25,0.0,0.25
616,2,0.0,46.25,0.0,0.21
616,1,0.0,46.25,0.0,0.21
616,6,0.0,72.25,0.0,0.45
616,7,0.0,52.25,0.0,0.29
616,8,0.0,60.25,0.0,0.18
616,9,0.0,54.25,0.0,0.2
622,2,0.0,53.083333,0.0,0.25
622,1,0.0,35.083333,0.0,0.24
620,12,0.0,52.666667,0.0,1.79
620,11,0.0,8.6666667,0.0,1.61
620,10,0.0,13.666667,0.0,1.88
620,9,0.0,12.666667,0.0,1.92
620,8,0.0,20.666667,0.0,1.58
622,3,0.0,50.083333,0.0,0.22
620,7,0.0,7.6666667,0.0,3.46
622,4,0.0,57.083333,0.0,0.21
622,6,0.0,64.083333,0.0,0.35
623,12,0.0,140.83333,0.0,1.35
623,11,0.0,10.833333,0.0,1.62
623,10,0.0,6.8333333,0.0,1.59
623,9,0.0,11.833333,0.0,1.87
623,8,0.0,9.8333333,0.0,1.5
623,7,0.0,9.8333333,0.0,3.51
623,6,0.0,9.8333333,0.0,3.61
623,5,0.0,12.833333,0.0,1.93
623,4,0.0,9.8333333,0.0,1.7
623,3,0.0,17.833333,0.0,1.49
623,2,0.0,16.833333,0.0,1.89
623,1,0.0,6.8333333,0.0,1.39
622,12,0.0,93.083333,0.0,0.2
622,11,0.0,46.083333,0.0,0.18
622,10,0.0,55.083333,0.0,0.25
622,9,0.0,43.083333,0.0,0.22
622,8,0.0,50.083333,0.0,0.21
622,7,0.0,50.083333,0.0,0.32
622,5,0.0,50.083333,0.0,0.2
620,6,0.0,12.666667,0.0,3.7
620,4,0.0,8.6666667,0.0,1.64
618,4,0.0,46.666667,0.0,0.21
618,3,0.0,48.666667,0.0,0.21
618,2,0.0,47.666667,0.0,0.18
618,1,0.0,41.666667,0.0,0.24
616,12,0.0,82.25,0.0,0.21
616,11,0.0,57.25,0.0,0.22
616,10,0.0,57.25,0.0,0.23
618,5,0.0,68.666667,0.0,0.19
620,5,0.0,12.666667,0.0,2.18
618,6,0.0,45.666667,0.0,0.42
618,8,0.0,53.666667,0.0,0.2
620,3,0.0,13.666667,0.0,1.61
620,2,0.0,9.6666667,0.0,2.0
620,1,0.0,8.6666667,0.0,1.79
618,12,0.0,45.666667,0.0,0.24
618,11,0.0,55.666667,0.0,0.22
618,10,0.0,56.666667,0.0,0.23
618,9,0.0,51.666667,0.0,0.21
618,7,0.0,46.666667,0.0,0.31
669,10,0.0,119.41667,0.0,0.05
658,12,0.0,39.583333,0.0,0.05
658,11,0.0,60.583333,0.0,0.06
658,10,0.0,119.58333,0.0,0.05
658,9,0.0,54.583333,0.0,0.05
661,12,0.0,62.5,0.0,0.43
661,11,0.0,44.5,0.0,0.37
661,10,0.0,51.5,0.0,0.43
661,9,0.0,59.5,0.0,0.38
661,8,0.0,40.5,0.0,0.39
661,7,0.0,56.5,0.0,0.58
661,6,0.0,53.5,0.0,0.73
661,5,0.0,54.5,0.0,0.43
661,4,0.0,54.5,0.0,0.43
661,3,0.0,53.5,0.0,0.32
661,2,0.0,46.5,0.0,0.31
661,1,0.0,56.5,0.0,0.34
658,8,0.0,76.583333,0.0,0.05
658,7,0.0,80.583333,0.0,0.09
658,6,0.0,144.58333,0.0,0.09
658,5,0.0,65.583333,0.0,0.06
658,4,0.0,104.58333,0.0,0.04
658,3,0.0,104.58333,0.0,0.04
658,2,0.0,59.583333,0.0,0.06
658,1,0.0,53.583333,0.0,0.05
667,9,0.0,127.66667,0.0,0.05
667,8,0.0,58.666667,0.0,0.05
667,7,0.0,45.666667,0.0,0.11
667,6,0.0,55.666667,0.0,0.1
667,5,0.0,65.666667,0.0,0.06
667,4,0.0,68.666667,0.0,0.06
667,3,0.0,55.666667,0.0,0.05
667,2,0.0,43.666667,0.0,0.05
667,10,0.0,32.666667,0.0,0.05
667,1,0.0,53.666667,0.0,0.06
666,11,0.0,136.58333,0.0,0.06
666,10,0.0,70.583333,0.0,0.06
666,9,0.0,63.583333,0.0,0.04
666,8,0.0,95.583333,0.0,0.05
666,7,0.0,57.583333,0.0,0.08
666,6,0.0,118.58333,0.0,0.11
666,5,0.0,101.58333,0.0,0.06
666,4,0.0,80.583333,0.0,0.04
666,12,0.0,33.583333,0.0,0.04
667,11,0.0,48.666667,0.0,0.05
667,12,0.0,74.666667,0.0,0.04
669,8,0.0,134.41667,0.0,0.05
669,7,0.0,144.41667,0.0,0.1
669,6,0.0,97.416667,0.0,0.09
669,5,0.0,137.41667,0.0,0.05
669,4,0.0,94.416667,0.0,0.04
669,3,0.0,55.416667,0.0,0.05
669,2,0.0,53.416667,0.0,0.05
669,1,0.0,51.416667,0.0,0.04
666,3,0.0,54.583333,0.0,0.06
666,2,0.0,76.583333,0.0,0.05
666,1,0.0,57.583333,0.0,0.05
664,1,0.0,116.41667,0.0,0.05
664,2,0.0,52.416667,0.0,0.04
664,4,0.0,146.41667,0.0,0.06
664,12,0.0,53.416667,0.0,0.05
664,11,0.0,57.416667,0.0,0.04
664,10,0.0,71.416667,0.0,0.05
664,9,0.0,162.41667,0.0,0.05
664,8,0.0,58.416667,0.0,0.05
664,7,0.0,72.416667,0.0,0.11
664,6,0.0,87.416667,0.0,0.09
664,5,0.0,56.416667,0.0,0.05
664,3,0.0,55.416667,0.0,0.05
653,12,0.0,28.166667,0.0,0.24
653,11,0.0,48.166667,0.0,0.23
653,10,0.0,62.166667,0.0,0.19
653,9,0.0,55.166667,0.0,0.27
653,8,0.0,57.166667,0.0,0.2
653,7,0.0,55.166667,0.0,0.47
653,6,0.0,58.166667,0.0,0.43
653,5,0.0,48.166667,0.0,0.22
653,4,0.0,53.166667,0.0,0.21
653,3,0.0,50.166667,0.0,0.24
653,2,0.0,48.166667,0.0,0.23
653,1,0.0,54.166667,0.0,0.23
