id_producto,id_tienda,periodo,stock_inicial,unidades_vendidas,reabastecimiento,stock_final,costo_almacenamiento_unitario,costo_almacenamiento_total
861,12,2025-05,66,48,42,60,0.18,10.8
861,12,2025-06,60,5,0,55,0.17,9.35
861,12,2025-07,55,11,0,44,0.22,9.68
861,12,2025-08,44,0,0,44,0.19,8.36
861,12,2025-09,44,2,15,57,0.24,13.68
861,12,2025-10,57,7,0,50,0.22,11.0
861,12,2025-11,50,6,10,54,0.22,11.88
861,12,2025-12,54,66,93,81,0.18,14.58
862,1,2023-01,43,2,0,41,0.05,2.05
862,1,2023-02,41,0,0,41,0.06,2.46
862,1,2023-03,41,0,0,41,0.05,2.05
862,1,2023-04,41,4,0,37,0.06,2.22
862,1,2023-05,37,0,9,46,0.05,2.3
862,1,2023-06,46,5,0,41,0.06,2.46
862,1,2023-07,41,7,16,50,0.05,2.5
862,1,2023-08,50,5,0,45,0.05,2.25
862,1,2023-09,45,0,8,53,0.04,2.12
862,1,2023-10,53,0,0,53,0.05,2.65
862,1,2023-11,53,0,0,53,0.05,2.65
862,1,2023-12,53,0,0,53,0.05,2.65
862,1,2024-01,53,1,0,52,0.04,2.08
862,1,2024-02,52,0,0,52,0.06,3.12
862,1,2024-03,52,0,0,52,0.04,2.08
862,1,2024-04,52,8,0,44,0.06,2.64
862,1,2024-05,44,0,0,44,0.05,2.2
862,1,2024-06,44,0,11,55,0.04,2.2
862,1,2024-07,55,5,0,50,0.05,2.5
862,1,2024-08,50,4,6,52,0.05,2.6
862,1,2024-09,52,0,0,52,0.04,2.08
862,1,2024-10,52,0,0,52,0.06,3.12
862,1,2024-11,52,7,0,45,0.06,2.7
862,1,2024-12,45,0,0,45,0.06,2.7
862,1,2025-01,45,2,0,43,0.06,2.58
862,1,2025-02,43,0,5,48,0.05,2.4
862,1,2025-03,48,0,8,56,0.05,2.8
862,1,2025-04,56,0,0,56,0.06,3.36
862,1,2025-05,56,1,0,55,0.06,3.3
862,1,2025-06,55,0,0,55,0.05,2.75
862,1,2025-07,55,1,0,54,0.05,2.7
862,1,2025-08,54,0,0,54,0.05,2.7
862,1,2025-09,54,2,0,52,0.04,2.08
862,1,2025-10,52,0,4,56,0.06,3.36
862,1,2025-11,56,0,0,56,0.06,3.36
862,1,2025-12,56,0,0,56,0.05,2.8
862,2,2023-01,146,3,0,143,0.06,8.58
862,2,2023-02,143,8,0,135,0.05,6.75
862,2,2023-03,135,0,0,135,0.06,8.1
862,2,2023-04,135,3,0,132,0.06,7.92
862,2,2023-05,132,0,0,132,0.05,6.6
862,2,2023-06,132,2,0,130,0.06,7.8
862,2,2023-07,130,15,0,115,0.05,5.75
862,2,2023-08,115,1,0,114,0.05,5.7
862,2,2023-09,114,0,0,114,0.06,6.84
862,2,2023-10,114,0,0,114,0.04,4.56
862,2,2023-11,114,3,0,111,0.05,5.55
862,2,2023-12,111,0,0,111,0.06,6.66
862,2,2024-01,111,0,0,111,0.06,6.66
862,2,2024-02,111,3,0,108,0.05,5.4
862,2,2024-03,108,0,0,108,0.05,5.4
862,2,2024-04,108,0,0,108,0.05,5.4
862,2,2024-05,108,0,0,108,0.05,5.4
862,2,2024-06,108,0,0,108,0.06,6.48
862,2,2024-07,108,0,0,108,0.05,5.4
862,2,2024-08,108,0,0,108,0.06,6.48
862,2,2024-09,108,3,0,105,0.05,5.25
862,2,2024-10,105,0,0,105,0.05,5.25
862,2,2024-11,105,1,0,104,0.06,6.24
862,2,2024-12,104,8,0,96,0.06,5.76
862,2,2025-01,96,0,0,96,0.05,4.8
862,2,2025-02,96,0,0,96,0.06,5.76
862,2,2025-03,96,0,0,96,0.05,4.8
862,2,2025-04,96,0,0,96,0.06,5.76
862,2,2025-05,96,0,0,96,0.04,3.84
862,2,2025-06,96,1,0,95,0.06,5.7
862,2,2025-07,95,11,0,84,0.04,3.36
862,2,2025-08,84,5,0,79,0.05,3.95
862,2,2025-09,79,1,0,78,0.04,3.12
862,2,2025-10,78,1,0,77,0.06,4.62
862,2,2025-11,77,0,0,77,0.04,3.08
862,2,2025-12,77,0,0,77,0.05,3.85
862,3,2023-01,147,0,0,147,0.06,8.82
862,3,2023-02,147,1,0,146,0.06,8.76
862,3,2023-03,146,0,0,146,0.05,7.3
862,3,2023-04,146,2,0,144,0.04,5.76
862,3,2023-05,144,8,0,136,0.06,8.16
862,3,2023-06,136,0,0,136,0.06,8.16
862,3,2023-07,136,3,0,133,0.05,6.65
862,3,2023-08,133,8,0,125,0.05,6.25
862,3,2023-09,125,0,0,125,0.05,6.25
862,3,2023-10,125,3,0,122,0.05,6.1
862,3,2023-11,122,0,0,122,0.05,6.1
862,3,2023-12,122,0,0,122,0.06,7.32
862,3,2024-01,122,0,0,122,0.05,6.1
862,3,2024-02,122,0,0,122,0.06,7.32
862,3,2024-03,122,0,0,122,0.05,6.1
862,3,2024-04,122,0,0,122,0.04,4.88
862,3,2024-05,122,0,0,122,0.05,6.1
862,3,2024-06,122,0,0,122,0.06,7.32
862,3,2024-07,122,1,0,121,0.06,7.26
862,3,2024-08,121,8,0,113,0.05,5.65
862,3,2024-09,113,1,0,112,0.05,5.6
862,3,2024-10,112,2,0,110,0.06,6.6
862,3,2024-11,110,0,0,110,0.05,5.5
862,3,2024-12,110,0,0,110,0.05,5.5
862,3,2025-01,110,0,0,110,0.04,4.4
862,3,2025-02,110,0,0,110,0.06,6.6
862,3,2025-03,110,0,0,110,0.05,5.5
862,3,2025-04,110,0,0,110,0.05,5.5
862,3,2025-05,110,2,0,108,0.05,5.4
862,3,2025-06,108,0,0,108,0.06,6.48
862,3,2025-07,108,6,0,102,0.05,5.1
862,3,2025-08,102,0,0,102,0.06,6.12
862,3,2025-09,102,0,0,102,0.05,5.1
862,3,2025-10,102,0,0,102,0.06,6.12
862,3,2025-11,102,2,0,100,0.06,6.0
862,3,2025-12,100,0,0,100,0.06,6.0
862,4,2023-01,42,0,0,42,0.06,2.52
862,4,2023-02,42,0,14,56,0.04,2.24
862,4,2023-03,56,0,0,56,0.06,3.36
862,4,2023-04,56,0,0,56,0.05,2.8
862,4,2023-05,56,2,0,54,0.05,2.7
862,4,2023-06,54,0,0,54,0.05,2.7
862,4,2023-07,54,8,0,46,0.06,2.76
862,4,2023-08,46,0,0,46,0.06,2.76
862,4,2023-09,46,0,0,46,0.06,2.76
862,4,2023-10,46,0,0,46,0.05,2.3
862,4,2023-11,46,0,0,46,0.04,1.84
862,4,2023-12,46,0,0,46,0.06,2.76
862,4,2024-01,46,0,0,46,0.06,2.76
862,4,2024-02,46,0,9,55,0.05,2.75
862,4,2024-03,55,0,0,55,0.05,2.75
862,4,2024-04,55,0,0,55,0.05,2.75
862,4,2024-05,55,0,0,55,0.04,2.2
862,4,2024-06,55,0,4,59,0.06,3.54
862,4,2024-07,59,8,0,51,0.05,2.55
862,4,2024-08,51,0,0,51,0.04,2.04
862,4,2024-09,51,0,0,51,0.05,2.55
862,4,2024-10,51,0,0,51,0.05,2.55
862,4,2024-11,51,0,2,53,0.05,2.65
862,4,2024-12,53,0,0,53,0.05,2.65
862,4,2025-01,53,2,0,51,0.06,3.06
862,4,2025-02,51,0,0,51,0.06,3.06
862,4,2025-03,51,0,0,51,0.06,3.06
862,4,2025-04,51,0,7,58,0.05,2.9
862,4,2025-05,58,0,0,58,0.05,2.9
862,4,2025-06,58,0,0,58,0.06,3.48
862,4,2025-07,58,0,0,58,0.04,2.32
862,4,2025-08,58,0,0,58,0.06,3.48
862,4,2025-09,58,4,0,54,0.05,2.7
862,4,2025-10,54,0,5,59,0.05,2.95
862,4,2025-11,59,0,0,59,0.04,2.36
862,4,2025-12,59,0,0,59,0.04,2.36
862,5,2023-01,115,0,0,115,0.06,6.9
862,5,2023-02,115,0,0,115,0.06,6.9
862,5,2023-03,115,0,0,115,0.06,6.9
862,5,2023-04,115,4,0,111,0.04,4.44
862,5,2023-05,111,0,0,111,0.05,5.55
862,5,2023-06,111,0,0,111,0.05,5.55
862,5,2023-07,111,2,0,109,0.05,5.45
862,5,2023-08,109,3,0,106,0.05,5.3
862,5,2023-09,106,0,0,106,0.05,5.3
862,5,2023-10,106,0,0,106,0.06,6.36
862,5,2023-11,106,1,0,105,0.06,6.3
862,5,2023-12,105,0,0,105,0.06,6.3
862,5,2024-01,105,0,0,105,0.06,6.3
862,5,2024-02,105,0,0,105,0.05,5.25
862,5,2024-03,105,0,0,105,0.06,6.3
862,5,2024-04,105,0,0,105,0.04,4.2
862,5,2024-05,105,0,0,105,0.05,5.25
862,5,2024-06,105,0,0,105,0.05,5.25
862,5,2024-07,105,0,0,105,0.05,5.25
862,5,2024-08,105,8,0,97,0.06,5.82
862,5,2024-09,97,2,0,95,0.05,4.75
862,5,2024-10,95,0,0,95,0.05,4.75
862,5,2024-11,95,5,0,90,0.06,5.4
862,5,2024-12,90,0,0,90,0.05,4.5
862,5,2025-01,90,0,0,90,0.06,5.4
862,5,2025-02,90,0,0,90,0.05,4.5
862,5,2025-03,90,0,0,90,0.04,3.6
862,5,2025-04,90,0,0,90,0.05,4.5
862,5,2025-05,90,0,0,90,0.06,5.4
862,5,2025-06,90,0,0,90,0.05,4.5
862,5,2025-07,90,3,0,87,0.05,4.35
862,5,2025-08,87,0,0,87,0.06,5.22
862,5,2025-09,87,0,0,87,0.05,4.35
862,5,2025-10,87,0,0,87,0.05,4.35
862,5,2025-11,87,0,0,87,0.06,5.22
862,5,2025-12,87,0,0,87,0.05,4.35
862,6,2023-01,56,1,0,55,0.06,3.3
862,6,2023-02,55,0,0,55,0.05,2.75
862,6,2023-03,55,0,0,55,0.06,3.3
862,6,2023-04,55,0,0,55,0.05,2.75
862,6,2023-05,55,0,0,55,0.05,2.75
862,6,2023-06,55,0,0,55,0.05,2.75
862,6,2023-07,55,0,0,55,0.05,2.75
862,6,2023-08,55,0,2,57,0.06,3.42
862,6,2023-09,57,0,0,57,0.05,2.85
862,6,2023-10,57,8,0,49,0.05,2.45
862,6,2023-11,49,0,0,49,0.06,2.94
862,6,2023-12,49,0,0,49,0.06,2.94
862,6,2024-01,49,0,0,49,0.05,2.45
862,6,2024-02,49,0,0,49,0.06,2.94
862,6,2024-03,49,0,7,56,0.04,2.24
862,6,2024-04,56,0,0,56,0.05,2.8
862,6,2024-05,56,0,3,59,0.06,3.54
862,6,2024-06,59,0,0,59,0.06,3.54
862,6,2024-07,59,0,0,59,0.05,2.95
862,6,2024-08,59,1,0,58,0.06,3.48
862,6,2024-09,58,0,0,58,0.05,2.9
862,6,2024-10,58,4,0,54,0.05,2.7
862,6,2024-11,54,0,3,57,0.04,2.28
862,6,2024-12,57,14,0,43,0.05,2.15
862,6,2025-01,43,1,3,45,0.06,2.7
862,6,2025-02,45,0,9,54,0.06,3.24
862,6,2025-03,54,0,0,54,0.05,2.7
862,6,2025-04,54,0,0,54,0.09,4.86
862,6,2025-05,54,0,0,54,0.09,4.86
862,6,2025-06,54,0,0,54,0.12,6.48
862,6,2025-07,54,4,0,50,0.1,5.0
862,6,2025-08,50,0,10,60,0.13,7.8
862,6,2025-09,60,0,0,60,0.11,6.6
862,6,2025-10,60,0,0,60,0.1,6.0
862,6,2025-11,60,0,0,60,0.11,6.6
862,6,2025-12,60,0,0,60,0.1,6.0
862,7,2023-01,142,2,0,140,0.05,7.0
862,7,2023-02,140,0,0,140,0.06,8.4
862,7,2023-03,140,0,0,140,0.05,7.0
862,7,2023-04,140,0,0,140,0.06,8.4
862,7,2023-05,140,0,0,140,0.05,7.0
862,7,2023-06,140,2,0,138,0.05,6.9
862,7,2023-07,138,0,0,138,0.06,8.28
862,7,2023-08,138,2,0,136,0.06,8.16
862,7,2023-09,136,0,0,136,0.06,8.16
862,7,2023-10,136,0,0,136,0.05,6.8
862,7,2023-11,136,3,0,133,0.05,6.65
862,7,2023-12,133,1,0,132,0.04,5.28
862,7,2024-01,132,0,0,132,0.05,6.6
862,7,2024-02,132,0,0,132,0.04,5.28
862,7,2024-03,132,0,0,132,0.04,5.28
862,7,2024-04,132,0,0,132,0.05,6.6
862,7,2024-05,132,0,0,132,0.05,6.6
862,7,2024-06,132,0,0,132,0.06,7.92
862,7,2024-07,132,0,0,132,0.06,7.92
862,7,2024-08,132,8,0,124,0.05,6.2
862,7,2024-09,124,0,0,124,0.05,6.2
862,7,2024-10,124,0,0,124,0.05,6.2
862,7,2024-11,124,0,0,124,0.05,6.2
862,7,2024-12,124,0,0,124,0.04,4.96
862,7,2025-01,124,0,0,124,0.05,6.2
862,7,2025-02,124,0,0,124,0.06,7.44
862,7,2025-03,124,0,0,124,0.04,4.96
862,7,2025-04,124,2,0,122,0.09,10.98
862,7,2025-05,122,3,0,119,0.12,14.28
862,7,2025-06,119,2,0,117,0.09,10.53
862,7,2025-07,117,0,0,117,0.1,11.7
862,7,2025-08,117,0,0,117,0.1,11.7
862,7,2025-09,117,0,0,117,0.11,12.87
862,7,2025-10,117,0,0,117,0.13,15.21
862,7,2025-11,117,0,0,117,0.1,11.7
862,7,2025-12,117,0,0,117,0.11,12.87
862,8,2023-01,74,7,0,67,0.06,4.02
862,8,2023-02,67,0,0,67,0.04,2.68
862,8,2023-03,67,3,0,64,0.05,3.2
862,8,2023-04,64,0,0,64,0.06,3.84
862,8,2023-05,64,4,0,60,0.05,3.0
862,8,2023-06,60,0,0,60,0.05,3.0
862,8,2023-07,60,0,0,60,0.05,3.0
862,8,2023-08,60,0,0,60,0.06,3.6
862,8,2023-09,60,0,0,60,0.05,3.0
862,8,2023-10,60,0,0,60,0.06,3.6
862,8,2023-11,60,0,0,60,0.04,2.4
862,8,2023-12,60,0,0,60,0.04,2.4
862,8,2024-01,60,0,0,60,0.05,3.0
862,8,2024-02,60,0,0,60,0.06,3.6
862,8,2024-03,60,0,0,60,0.04,2.4
862,8,2024-04,60,0,0,60,0.05,3.0
862,8,2024-05,60,0,0,60,0.05,3.0
862,8,2024-06,60,0,0,60,0.06,3.6
862,8,2024-07,60,0,0,60,0.06,3.6
862,8,2024-08,60,2,0,58,0.05,2.9
862,8,2024-09,58,0,0,58,0.05,2.9
862,8,2024-10,58,0,0,58,0.04,2.32
862,8,2024-11,58,0,0,58,0.05,2.9
862,8,2024-12,58,0,0,58,0.05,2.9
862,8,2025-01,58,0,0,58,0.05,2.9
862,8,2025-02,58,0,0,58,0.06,3.48
862,8,2025-03,58,0,0,58,0.05,2.9
862,8,2025-04,58,2,0,56,0.06,3.36
862,8,2025-05,56,6,1,51,0.05,2.55
862,8,2025-06,51,0,0,51,0.05,2.55
862,8,2025-07,51,0,0,51,0.05,2.55
862,8,2025-08,51,0,0,51,0.06,3.06
862,8,2025-09,51,0,0,51,0.04,2.04
862,8,2025-10,51,0,1,52,0.06,3.12
862,8,2025-11,52,0,0,52,0.06,3.12
862,8,2025-12,52,0,0,52,0.05,2.6
862,9,2023-01,109,0,0,109,0.06,6.54
862,9,2023-02,109,0,0,109,0.06,6.54
862,9,2023-03,109,0,0,109,0.06,6.54
862,9,2023-04,109,0,0,109,0.05,5.45
862,9,2023-05,109,0,0,109,0.05,5.45
862,9,2023-06,109,0,0,109,0.05,5.45
862,9,2023-07,109,0,0,109,0.04,4.36
862,9,2023-08,109,0,0,109,0.05,5.45
862,9,2023-09,109,0,0,109,0.05,5.45
862,9,2023-10,109,1,0,108,0.06,6.48
862,9,2023-11,108,4,0,104,0.05,5.2
862,9,2023-12,104,0,0,104,0.05,5.2
862,9,2024-01,104,5,0,99,0.05,4.95
862,9,2024-02,99,0,0,99,0.05,4.95
862,9,2024-03,99,0,0,99,0.06,5.94
862,9,2024-04,99,0,0,99,0.05,4.95
862,9,2024-05,99,0,0,99,0.05,4.95
862,9,2024-06,99,0,0,99,0.05,4.95
862,9,2024-07,99,0,0,99,0.06,5.94
862,9,2024-08,99,0,0,99,0.06,5.94
862,9,2024-09,99,0,0,99,0.05,4.95
862,9,2024-10,99,0,0,99,0.06,5.94
862,9,2024-11,99,0,0,99,0.05,4.95
862,9,2024-12,99,0,0,99,0.05,4.95
862,9,2025-01,99,0,0,99,0.05,4.95
862,9,2025-02,99,0,0,99,0.05,4.95
862,9,2025-03,99,0,0,99,0.05,4.95
862,9,2025-04,99,0,0,99,0.05,4.95
862,9,2025-05,99,0,0,99,0.06,5.94
862,9,2025-06,99,0,0,99,0.06,5.94
862,9,2025-07,99,1,0,98,0.05,4.9
862,9,2025-08,98,0,0,98,0.05,4.9
862,9,2025-09,98,0,0,98,0.04,3.92
862,9,2025-10,98,0,0,98,0.06,5.88
862,9,2025-11,98,0,0,98,0.04,3.92
862,9,2025-12,98,0,0,98,0.05,4.9
862,10,2023-01,107,8,0,99,0.05,4.95
862,10,2023-02,99,0,0,99,0.06,5.94
862,10,2023-03,99,0,0,99,0.04,3.96
862,10,2023-04,99,0,0,99,0.05,4.95
862,10,2023-05,99,0,0,99,0.04,3.96
862,10,2023-06,99,0,0,99,0.05,4.95
862,10,2023-07,99,0,0,99,0.06,5.94
862,10,2023-08,99,2,0,97,0.05,4.85
862,10,2023-09,97,0,0,97,0.06,5.82
862,10,2023-10,97,0,0,97,0.05,4.85
862,10,2023-11,97,0,0,97,0.06,5.82
862,10,2023-12,97,0,0,97,0.06,5.82
862,10,2024-01,97,0,0,97,0.05,4.85
862,10,2024-02,97,0,0,97,0.06,5.82
862,10,2024-03,97,0,0,97,0.06,5.82
862,10,2024-04,97,2,0,95,0.06,5.7
862,10,2024-05,95,3,0,92,0.05,4.6
862,10,2024-06,92,2,0,90,0.05,4.5
862,10,2024-07,90,0,0,90,0.06,5.4
862,10,2024-08,90,0,0,90,0.06,5.4
862,10,2024-09,90,0,0,90,0.06,5.4
862,10,2024-10,90,0,0,90,0.05,4.5
862,10,2024-11,90,0,0,90,0.05,4.5
862,10,2024-12,90,0,0,90,0.05,4.5
862,10,2025-01,90,1,0,89,0.04,3.56
862,10,2025-02,89,0,0,89,0.05,4.45
862,10,2025-03,89,0,0,89,0.05,4.45
862,10,2025-04,89,0,0,89,0.06,5.34
862,10,2025-05,89,0,0,89,0.05,4.45
862,10,2025-06,89,0,0,89,0.05,4.45
862,10,2025-07,89,0,0,89,0.06,5.34
862,10,2025-08,89,0,0,89,0.05,4.45
862,10,2025-09,89,0,0,89,0.05,4.45
862,10,2025-10,89,0,0,89,0.05,4.45
862,10,2025-11,89,0,0,89,0.05,4.45
862,10,2025-12,89,0,0,89,0.04,3.56
862,11,2023-01,168,0,0,168,0.06,10.08
862,11,2023-02,168,0,0,168,0.05,8.4
862,11,2023-03,168,0,0,168,0.04,6.72
862,11,2023-04,168,4,0,164,0.05,8.2
862,11,2023-05,164,0,0,164,0.04,6.56
862,11,2023-06,164,0,0,164,0.06,9.84
862,11,2023-07,164,0,0,164,0.05,8.2
862,11,2023-08,164,0,0,164,0.05,8.2
862,11,2023-09,164,0,0,164,0.05,8.2
862,11,2023-10,164,0,0,164,0.05,8.2
862,11,2023-11,164,0,0,164,0.05,8.2
862,11,2023-12,164,0,0,164,0.06,9.84
862,11,2024-01,164,4,0,160,0.05,8.0
862,11,2024-02,160,0,0,160,0.06,9.6
862,11,2024-03,160,0,0,160,0.06,9.6
862,11,2024-04,160,1,0,159,0.05,7.95
862,11,2024-05,159,4,0,155,0.06,9.3
862,11,2024-06,155,1,0,154,0.04,6.16
862,11,2024-07,154,0,0,154,0.05,7.7
862,11,2024-08,154,0,0,154,0.06,9.24
862,11,2024-09,154,3,0,151,0.06,9.06
862,11,2024-10,151,0,0,151,0.06,9.06
862,11,2024-11,151,0,0,151,0.05,7.55
862,11,2024-12,151,0,0,151,0.04,6.04
862,11,2025-01,151,2,0,149,0.05,7.45
862,11,2025-02,149,0,0,149,0.06,8.94
862,11,2025-03,149,0,0,149,0.05,7.45
862,11,2025-04,149,1,0,148,0.04,5.92
862,11,2025-05,148,0,0,148,0.05,7.4
862,11,2025-06,148,0,0,148,0.06,8.88
862,11,2025-07,148,0,0,148,0.06,8.88
862,11,2025-08,148,0,0,148,0.06,8.88
862,11,2025-09,148,0,0,148,0.06,8.88
862,11,2025-10,148,3,0,145,0.05,7.25
862,11,2025-11,145,0,0,145,0.06,8.7
862,11,2025-12,145,0,0,145,0.06,8.7
862,12,2023-01,150,9,0,141,0.06,8.46
862,12,2023-02,141,8,0,133,0.06,7.98
862,12,2023-03,133,1,0,132,0.05,6.6
862,12,2023-04,132,0,0,132,0.05,6.6
862,12,2023-05,132,8,0,124,0.05,6.2
862,12,2023-06,124,8,0,116,0.05,5.8
862,12,2023-07,116,14,0,102,0.06,6.12
862,12,2023-08,102,0,0,102,0.04,4.08
862,12,2023-09,102,0,0,102,0.04,4.08
862,12,2023-10,102,4,0,98,0.05,4.9
862,12,2023-11,98,13,0,85,0.04,3.4
862,12,2023-12,85,2,0,83,0.04,3.32
862,12,2024-01,83,8,0,75,0.06,4.5
862,12,2024-02,75,6,0,69,0.05,3.45
862,12,2024-03,69,0,0,69,0.05,3.45
862,12,2024-04,69,10,0,59,0.06,3.54
862,12,2024-05,59,5,6,60,0.05,3.0
862,12,2024-06,60,8,0,52,0.06,3.12
862,12,2024-07,52,19,21,54,0.05,2.7
862,12,2024-08,54,4,0,50,0.06,3.0
862,12,2024-09,50,9,0,41,0.05,2.05
862,12,2024-10,41,22,11,30,0.04,1.2
862,12,2024-11,30,2,6,34,0.05,1.7
862,12,2024-12,34,22,20,32,0.04,1.28
862,12,2025-01,32,8,0,24,0.05,1.2
862,12,2025-02,24,6,24,42,0.05,2.1
862,12,2025-03,42,0,0,42,0.06,2.52
862,12,2025-04,42,15,25,52,0.06,3.12
862,12,2025-05,52,12,1,41,0.05,2.05
862,12,2025-06,41,16,18,43,0.05,2.15
862,12,2025-07,43,41,51,53,0.06,3.18
862,12,2025-08,53,9,0,44,0.05,2.2
862,12,2025-09,44,30,37,51,0.05,2.55
862,12,2025-10,51,3,0,48,0.05,2.4
862,12,2025-11,48,18,0,30,0.04,1.2
862,12,2025-12,30,0,1,31,0.06,1.86
863,1,2023-01,49,0,0,49,0.19,9.31
863,1,2023-02,49,14,0,35,0.23,8.05
863,1,2023-03,35,6,9,38,0.2,7.6
863,1,2023-04,38,1,12,49,0.18,8.82
863,1,2023-05,49,0,0,49,0.21,10.29
863,1,2023-06,49,0,0,49,0.24,11.76
863,1,2023-07,49,0,0,49,0.18,8.82
863,1,2023-08,49,0,0,49,0.21,10.29
863,1,2023-09,49,0,3,52,0.19,9.88
863,1,2023-10,52,3,0,49,0.21,10.29
863,1,2023-11,49,0,0,49,0.21,10.29
863,1,2023-12,49,0,0,49,0.21,10.29
863,1,2024-01,49,0,0,49,0.24,11.76
863,1,2024-02,49,1,0,48,0.18,8.64
863,1,2024-03,48,1,0,47,0.2,9.4
863,1,2024-04,47,4,13,56,0.23,12.88
863,1,2024-05,56,0,0,56,0.21,11.76
863,1,2024-06,56,0,0,56,0.23,12.88
863,1,2024-07,56,0,0,56,0.25,14.0
863,1,2024-08,56,3,5,58,0.25,14.5
863,1,2024-09,58,0,0,58,0.18,10.44
863,1,2024-10,58,0,0,58,0.17,9.86
863,1,2024-11,58,0,0,58,0.2,11.6
863,1,2024-12,58,3,0,55,0.23,12.65
863,1,2025-01,55,0,0,55,0.17,9.35
863,1,2025-02,55,4,0,51,0.2,10.2
863,1,2025-03,51,13,0,38,0.22,8.36
863,1,2025-04,38,2,3,39,0.24,9.36
863,1,2025-05,39,0,0,39,0.24,9.36
863,1,2025-06,39,0,19,58,0.2,11.6
863,1,2025-07,58,0,0,58,0.2,11.6
863,1,2025-08,58,2,0,56,0.22,12.32
863,1,2025-09,56,1,0,55,0.2,11.0
863,1,2025-10,55,3,0,52,0.19,9.88
863,1,2025-11,52,0,0,52,0.22,11.44
863,1,2025-12,52,0,0,52,0.23,11.96
863,2,2023-01,62,1,0,61,0.23,14.03
863,2,2023-02,61,3,0,58,0.24,13.92
863,2,2023-03,58,3,0,55,0.24,13.2
863,2,2023-04,55,0,0,55,0.21,11.55
863,2,2023-05,55,6,4,53,0.25,13.25
863,2,2023-06,53,2,9,60,0.25,15.0
863,2,2023-07,60,2,0,58,0.2,11.6
863,2,2023-08,58,1,0,57,0.22,12.54
863,2,2023-09,57,0,0,57,0.19,10.83
863,2,2023-10,57,1,0,56,0.21,11.76
863,2,2023-11,56,1,0,55,0.22,12.1
863,2,2023-12,55,3,0,52,0.23,11.96
863,2,2024-01,52,0,0,52,0.2,10.4
863,2,2024-02,52,7,0,45,0.18,8.1
863,2,2024-03,45,4,3,44,0.21,9.24
863,2,2024-04,44,1,0,43,0.23,9.89
863,2,2024-05,43,0,0,43,0.25,10.75
863,2,2024-06,43,0,0,43,0.19,8.17
863,2,2024-07,43,0,0,43,0.19,8.17
863,2,2024-08,43,0,0,43,0.18,7.74
863,2,2024-09,43,3,0,40,0.18,7.2
863,2,2024-10,40,0,0,40,0.19,7.6
863,2,2024-11,40,2,0,38,0.25,9.5
863,2,2024-12,38,0,3,41,0.21,8.61
863,2,2025-01,41,0,0,41,0.19,7.79
863,2,2025-02,41,0,0,41,0.18,7.38
863,2,2025-03,41,12,0,29,0.22,6.38
863,2,2025-04,29,0,8,37,0.21,7.77
863,2,2025-05,37,0,23,60,0.22,13.2
863,2,2025-06,60,0,0,60,0.24,14.4
863,2,2025-07,60,0,0,60,0.22,13.2
863,2,2025-08,60,0,0,60,0.2,12.0
863,2,2025-09,60,0,0,60,0.25,15.0
863,2,2025-10,60,0,0,60,0.21,12.6
863,2,2025-11,60,7,0,53,0.24,12.72
863,2,2025-12,53,0,0,53,0.19,10.07
863,3,2023-01,20,1,33,52,0.21,10.92
863,3,2023-02,52,11,11,52,0.2,10.4
863,3,2023-03,52,10,0,42,0.25,10.5
863,3,2023-04,42,2,0,40,0.2,8.0
863,3,2023-05,40,0,2,42,0.21,8.82
863,3,2023-06,42,6,0,36,0.23,8.28
863,3,2023-07,36,3,0,33,0.23,7.59
863,3,2023-08,33,0,26,59,0.18,10.62
863,3,2023-09,59,0,0,59,0.2,11.8
863,3,2023-10,59,1,0,58,0.24,13.92
863,3,2023-11,58,4,0,54,0.2,10.8
863,3,2023-12,54,4,0,50,0.24,12.0
863,3,2024-01,50,0,0,50,0.25,12.5
863,3,2024-02,50,8,0,42,0.25,10.5
863,3,2024-03,42,3,0,39,0.22,8.58
863,3,2024-04,39,0,0,39,0.17,6.63
863,3,2024-05,39,1,0,38,0.2,7.6
863,3,2024-06,38,3,0,35,0.23,8.05
863,3,2024-07,35,0,9,44,0.2,8.8
863,3,2024-08,44,0,0,44,0.23,10.12
863,3,2024-09,44,0,0,44,0.17,7.48
863,3,2024-10,44,0,0,44,0.21,9.24
863,3,2024-11,44,0,0,44,0.17,7.48
863,3,2024-12,44,1,0,43,0.24,10.32
863,3,2025-01,43,0,0,43,0.2,8.6
863,3,2025-02,43,2,0,41,0.22,9.02
863,3,2025-03,41,2,0,39,0.21,8.19
863,3,2025-04,39,4,14,49,0.17,8.33
863,3,2025-05,49,0,0,49,0.21,10.29
863,3,2025-06,49,6,0,43,0.18,7.74
863,3,2025-07,43,0,11,54,0.18,9.72
863,3,2025-08,54,0,0,54,0.25,13.5
863,3,2025-09,54,0,2,56,0.24,13.44
863,3,2025-10,56,0,0,56,0.24,13.44
863,3,2025-11,56,10,0,46,0.22,10.12
863,3,2025-12,46,0,0,46,0.24,11.04
863,4,2023-01,54,0,0,54,0.23,12.42
863,4,2023-02,54,0,6,60,0.21,12.6
863,4,2023-03,60,0,0,60,0.23,13.8
863,4,2023-04,60,0,0,60,0.25,15.0
863,4,2023-05,60,4,0,56,0.23,12.88
863,4,2023-06,56,3,0,53,0.18,9.54
863,4,2023-07,53,0,7,60,0.21,12.6
863,4,2023-08,60,1,0,59,0.2,11.8
863,4,2023-09,59,0,0,59,0.2,11.8
